# MultiGeometry integrator with 121 geometries on (4, 66) radial range (2th_deg) and (-180, 180) azimuthal range (deg)
# 
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
# --> LaB6_BM20_over3.dat
#       2th_deg             I 
  7.161144e+00    2.054636e+09
  7.165220e+00    2.052886e+09
  7.169297e+00    2.049115e+09
  7.173373e+00    2.049847e+09
  7.177449e+00    2.050322e+09
  7.181525e+00    2.048765e+09
  7.185602e+00    2.043570e+09
  7.189678e+00    2.040065e+09
  7.193754e+00    2.038585e+09
  7.197830e+00    2.038308e+09
  7.201907e+00    2.036906e+09
  7.205983e+00    2.033519e+09
  7.210059e+00    2.032310e+09
  7.214135e+00    2.032074e+09
  7.218212e+00    2.034107e+09
  7.222288e+00    2.033989e+09
  7.226364e+00    2.033239e+09
  7.230440e+00    2.035296e+09
  7.234517e+00    2.033810e+09
  7.238593e+00    2.031410e+09
  7.242669e+00    2.025831e+09
  7.246746e+00    2.024250e+09
  7.250822e+00    2.024264e+09
  7.254898e+00    2.026594e+09
  7.258974e+00    2.028087e+09
  7.263051e+00    2.023626e+09
  7.267127e+00    2.021157e+09
  7.271203e+00    2.020046e+09
  7.275279e+00    2.019553e+09
  7.279356e+00    2.019227e+09
  7.283432e+00    2.017517e+09
  7.287508e+00    2.017368e+09
  7.291584e+00    2.014861e+09
  7.295661e+00    2.012423e+09
  7.299737e+00    2.011991e+09
  7.303813e+00    2.015697e+09
  7.307890e+00    2.015345e+09
  7.311966e+00    2.012936e+09
  7.316042e+00    2.008428e+09
  7.320118e+00    2.005460e+09
  7.324195e+00    2.007670e+09
  7.328271e+00    2.008694e+09
  7.332347e+00    2.006267e+09
  7.336423e+00    2.005655e+09
  7.340500e+00    2.006180e+09
  7.344576e+00    2.011409e+09
  7.348652e+00    2.011611e+09
  7.352728e+00    2.011523e+09
  7.356805e+00    2.007081e+09
  7.360881e+00    2.002874e+09
  7.364957e+00    2.000391e+09
  7.369034e+00    2.004306e+09
  7.373110e+00    2.003760e+09
  7.377186e+00    2.003050e+09
  7.381262e+00    1.997817e+09
  7.385339e+00    1.996977e+09
  7.389415e+00    1.996136e+09
  7.393491e+00    1.995544e+09
  7.397567e+00    1.997257e+09
  7.401644e+00    1.996445e+09
  7.405720e+00    1.997829e+09
  7.409796e+00    2.000719e+09
  7.413872e+00    1.999650e+09
  7.417949e+00    1.998985e+09
  7.422025e+00    1.996174e+09
  7.426101e+00    1.994954e+09
  7.430178e+00    1.995110e+09
  7.434254e+00    1.987924e+09
  7.438330e+00    1.985785e+09
  7.442406e+00    1.982494e+09
  7.446483e+00    1.984234e+09
  7.450559e+00    1.986857e+09
  7.454635e+00    1.987146e+09
  7.458711e+00    1.992200e+09
  7.462788e+00    1.992395e+09
  7.466864e+00    1.995528e+09
  7.470940e+00    1.995786e+09
  7.475016e+00    1.994239e+09
  7.479093e+00    1.993813e+09
  7.483169e+00    1.991464e+09
  7.487245e+00    1.992062e+09
  7.491321e+00    1.993132e+09
  7.495398e+00    1.995587e+09
  7.499474e+00    1.996191e+09
  7.503550e+00    1.990412e+09
  7.507627e+00    1.987684e+09
  7.511703e+00    1.986315e+09
  7.515779e+00    1.982214e+09
  7.519855e+00    1.981769e+09
  7.523932e+00    1.977543e+09
  7.528008e+00    1.978278e+09
  7.532084e+00    1.976876e+09
  7.536160e+00    1.978549e+09
  7.540237e+00    1.982265e+09
  7.544313e+00    1.982586e+09
  7.548389e+00    1.985146e+09
  7.552465e+00    1.982148e+09
  7.556542e+00    1.978898e+09
  7.560618e+00    1.973218e+09
  7.564694e+00    1.970480e+09
  7.568771e+00    1.968648e+09
  7.572847e+00    1.966095e+09
  7.576923e+00    1.962699e+09
  7.580999e+00    1.959906e+09
  7.585076e+00    1.961632e+09
  7.589152e+00    1.965349e+09
  7.593228e+00    1.965338e+09
  7.597304e+00    1.963386e+09
  7.601381e+00    1.961534e+09
  7.605457e+00    1.965120e+09
  7.609533e+00    1.967309e+09
  7.613609e+00    1.969081e+09
  7.617686e+00    1.966610e+09
  7.621762e+00    1.965424e+09
  7.625838e+00    1.961894e+09
  7.629915e+00    1.958573e+09
  7.633991e+00    1.959445e+09
  7.638067e+00    1.962888e+09
  7.642143e+00    1.962645e+09
  7.646220e+00    1.953654e+09
  7.650296e+00    1.947325e+09
  7.654372e+00    1.943916e+09
  7.658448e+00    1.938454e+09
  7.662525e+00    1.934489e+09
  7.666601e+00    1.931114e+09
  7.670677e+00    1.930261e+09
  7.674753e+00    1.928218e+09
  7.678830e+00    1.925629e+09
  7.682906e+00    1.923589e+09
  7.686982e+00    1.921904e+09
  7.691059e+00    1.920913e+09
  7.695135e+00    1.921785e+09
  7.699211e+00    1.921093e+09
  7.703287e+00    1.923869e+09
  7.707364e+00    1.924624e+09
  7.711440e+00    1.924703e+09
  7.715516e+00    1.922610e+09
  7.719592e+00    1.920500e+09
  7.723669e+00    1.922684e+09
  7.727745e+00    1.922212e+09
  7.731821e+00    1.922674e+09
  7.735897e+00    1.917273e+09
  7.739974e+00    1.915153e+09
  7.744050e+00    1.915842e+09
  7.748126e+00    1.920320e+09
  7.752202e+00    1.917866e+09
  7.756279e+00    1.909578e+09
  7.760355e+00    1.905452e+09
  7.764431e+00    1.909068e+09
  7.768508e+00    1.913385e+09
  7.772584e+00    1.914373e+09
  7.776660e+00    1.915335e+09
  7.780736e+00    1.916783e+09
  7.784813e+00    1.914796e+09
  7.788889e+00    1.911553e+09
  7.792965e+00    1.910777e+09
  7.797041e+00    1.912456e+09
  7.801118e+00    1.913546e+09
  7.805194e+00    1.915477e+09
  7.809270e+00    1.914759e+09
  7.813346e+00    1.912653e+09
  7.817423e+00    1.908967e+09
  7.821499e+00    1.908305e+09
  7.825575e+00    1.907095e+09
  7.829652e+00    1.905012e+09
  7.833728e+00    1.899808e+09
  7.837804e+00    1.899729e+09
  7.841880e+00    1.900179e+09
  7.845957e+00    1.901991e+09
  7.850033e+00    1.903968e+09
  7.854109e+00    1.907137e+09
  7.858185e+00    1.905712e+09
  7.862262e+00    1.901660e+09
  7.866338e+00    1.896575e+09
  7.870414e+00    1.898122e+09
  7.874490e+00    1.899188e+09
  7.878567e+00    1.899287e+09
  7.882643e+00    1.897926e+09
  7.886719e+00    1.900818e+09
  7.890796e+00    1.907283e+09
  7.894872e+00    1.911710e+09
  7.898948e+00    1.908964e+09
  7.903024e+00    1.900670e+09
  7.907101e+00    1.896119e+09
  7.911177e+00    1.895157e+09
  7.915253e+00    1.895889e+09
  7.919329e+00    1.892171e+09
  7.923406e+00    1.889956e+09
  7.927482e+00    1.891736e+09
  7.931558e+00    1.894903e+09
  7.935634e+00    1.894452e+09
  7.939711e+00    1.896915e+09
  7.943787e+00    1.899734e+09
  7.947863e+00    1.901148e+09
  7.951940e+00    1.894218e+09
  7.956016e+00    1.887559e+09
  7.960092e+00    1.884747e+09
  7.964168e+00    1.886110e+09
  7.968245e+00    1.888324e+09
  7.972321e+00    1.887207e+09
  7.976397e+00    1.888023e+09
  7.980473e+00    1.883793e+09
  7.984550e+00    1.883296e+09
  7.988626e+00    1.878469e+09
  7.992702e+00    1.877844e+09
  7.996778e+00    1.874929e+09
  8.000855e+00    1.877528e+09
  8.004931e+00    1.880330e+09
  8.009007e+00    1.882515e+09
  8.013083e+00    1.880486e+09
  8.017160e+00    1.878994e+09
  8.021236e+00    1.882580e+09
  8.025312e+00    1.884763e+09
  8.029389e+00    1.881896e+09
  8.033465e+00    1.878314e+09
  8.037541e+00    1.874216e+09
  8.041617e+00    1.873376e+09
  8.045694e+00    1.874360e+09
  8.049770e+00    1.873895e+09
  8.053846e+00    1.869594e+09
  8.057922e+00    1.865285e+09
  8.061999e+00    1.863216e+09
  8.066075e+00    1.863221e+09
  8.070151e+00    1.859163e+09
  8.074227e+00    1.858492e+09
  8.078304e+00    1.857266e+09
  8.082380e+00    1.853834e+09
  8.086456e+00    1.852294e+09
  8.090533e+00    1.848649e+09
  8.094609e+00    1.844953e+09
  8.098685e+00    1.837423e+09
  8.102761e+00    1.838495e+09
  8.106838e+00    1.841864e+09
  8.110914e+00    1.842496e+09
  8.114990e+00    1.838679e+09
  8.119066e+00    1.842486e+09
  8.123143e+00    1.846740e+09
  8.127219e+00    1.847841e+09
  8.131295e+00    1.841488e+09
  8.135371e+00    1.839194e+09
  8.139448e+00    1.837718e+09
  8.143524e+00    1.835568e+09
  8.147600e+00    1.827655e+09
  8.151677e+00    1.823796e+09
  8.155753e+00    1.820512e+09
  8.159829e+00    1.822699e+09
  8.163905e+00    1.822352e+09
  8.167982e+00    1.819918e+09
  8.172058e+00    1.817701e+09
  8.176134e+00    1.817415e+09
  8.180210e+00    1.817276e+09
  8.184287e+00    1.817284e+09
  8.188363e+00    1.814659e+09
  8.192439e+00    1.808879e+09
  8.196515e+00    1.805027e+09
  8.200592e+00    1.805031e+09
  8.204668e+00    1.802361e+09
  8.208744e+00    1.798980e+09
  8.212821e+00    1.800512e+09
  8.216897e+00    1.804467e+09
  8.220973e+00    1.806655e+09
  8.225049e+00    1.801222e+09
  8.229126e+00    1.795562e+09
  8.233202e+00    1.790971e+09
  8.237278e+00    1.790375e+09
  8.241354e+00    1.788968e+09
  8.245431e+00    1.786929e+09
  8.249507e+00    1.788563e+09
  8.253583e+00    1.798739e+09
  8.257659e+00    1.802890e+09
  8.261736e+00    1.802693e+09
  8.265812e+00    1.792796e+09
  8.269888e+00    1.789545e+09
  8.273964e+00    1.790998e+09
  8.278041e+00    1.793477e+09
  8.282117e+00    1.794688e+09
  8.286193e+00    1.795477e+09
  8.290270e+00    1.793190e+09
  8.294346e+00    1.789140e+09
  8.298422e+00    1.783091e+09
  8.302498e+00    1.780617e+09
  8.306575e+00    1.780928e+09
  8.310651e+00    1.780461e+09
  8.314727e+00    1.780325e+09
  8.318803e+00    1.779281e+09
  8.322880e+00    1.778067e+09
  8.326956e+00    1.776541e+09
  8.331032e+00    1.775908e+09
  8.335108e+00    1.778936e+09
  8.339185e+00    1.781862e+09
  8.343261e+00    1.783264e+09
  8.347337e+00    1.781344e+09
  8.351414e+00    1.781420e+09
  8.355490e+00    1.776925e+09
  8.359566e+00    1.772782e+09
  8.363642e+00    1.772835e+09
  8.367719e+00    1.774641e+09
  8.371795e+00    1.774965e+09
  8.375871e+00    1.771837e+09
  8.379947e+00    1.769528e+09
  8.384024e+00    1.767615e+09
  8.388100e+00    1.764029e+09
  8.392176e+00    1.766379e+09
  8.396252e+00    1.767645e+09
  8.400329e+00    1.771008e+09
  8.404405e+00    1.772133e+09
  8.408481e+00    1.772669e+09
  8.412558e+00    1.772482e+09
  8.416634e+00    1.772015e+09
  8.420710e+00    1.768824e+09
  8.424786e+00    1.770062e+09
  8.428863e+00    1.769812e+09
  8.432939e+00    1.768258e+09
  8.437015e+00    1.766549e+09
  8.441091e+00    1.761589e+09
  8.445168e+00    1.762127e+09
  8.449244e+00    1.762294e+09
  8.453320e+00    1.764961e+09
  8.457396e+00    1.765719e+09
  8.461473e+00    1.766162e+09
  8.465549e+00    1.765656e+09
  8.469625e+00    1.764783e+09
  8.473702e+00    1.763427e+09
  8.477778e+00    1.763155e+09
  8.481854e+00    1.761657e+09
  8.485930e+00    1.758592e+09
  8.490007e+00    1.759869e+09
  8.494083e+00    1.759190e+09
  8.498159e+00    1.757636e+09
  8.502235e+00    1.753637e+09
  8.506312e+00    1.755550e+09
  8.510388e+00    1.754930e+09
  8.514464e+00    1.753857e+09
  8.518540e+00    1.748856e+09
  8.522617e+00    1.747152e+09
  8.526693e+00    1.743190e+09
  8.530769e+00    1.741537e+09
  8.534845e+00    1.741278e+09
  8.538922e+00    1.740246e+09
  8.542998e+00    1.735542e+09
  8.547074e+00    1.729920e+09
  8.551151e+00    1.732205e+09
  8.555227e+00    1.736912e+09
  8.559303e+00    1.742927e+09
  8.563379e+00    1.739357e+09
  8.567456e+00    1.736195e+09
  8.571532e+00    1.731640e+09
  8.575608e+00    1.736372e+09
  8.579684e+00    1.741492e+09
  8.583761e+00    1.745152e+09
  8.587837e+00    1.744213e+09
  8.591913e+00    1.739914e+09
  8.595989e+00    1.735653e+09
  8.600066e+00    1.734841e+09
  8.604142e+00    1.734815e+09
  8.608218e+00    1.733860e+09
  8.612295e+00    1.728648e+09
  8.616371e+00    1.727050e+09
  8.620447e+00    1.730251e+09
  8.624523e+00    1.729216e+09
  8.628600e+00    1.728907e+09
  8.632676e+00    1.729811e+09
  8.636752e+00    1.734189e+09
  8.640828e+00    1.731466e+09
  8.644905e+00    1.728181e+09
  8.648981e+00    1.728270e+09
  8.653057e+00    1.728351e+09
  8.657133e+00    1.720050e+09
  8.661210e+00    1.709350e+09
  8.665286e+00    1.708002e+09
  8.669362e+00    1.707762e+09
  8.673439e+00    1.708294e+09
  8.677515e+00    1.706242e+09
  8.681591e+00    1.704730e+09
  8.685667e+00    1.707434e+09
  8.689744e+00    1.706865e+09
  8.693820e+00    1.706128e+09
  8.697896e+00    1.701548e+09
  8.701972e+00    1.700089e+09
  8.706049e+00    1.698082e+09
  8.710125e+00    1.697622e+09
  8.714201e+00    1.698451e+09
  8.718277e+00    1.699416e+09
  8.722354e+00    1.697673e+09
  8.726430e+00    1.691533e+09
  8.730506e+00    1.689402e+09
  8.734583e+00    1.685036e+09
  8.738659e+00    1.687551e+09
  8.742735e+00    1.691381e+09
  8.746811e+00    1.697094e+09
  8.750888e+00    1.697898e+09
  8.754964e+00    1.699828e+09
  8.759040e+00    1.699447e+09
  8.763116e+00    1.694672e+09
  8.767193e+00    1.687218e+09
  8.771269e+00    1.684958e+09
  8.775345e+00    1.683139e+09
  8.779421e+00    1.684574e+09
  8.783498e+00    1.687951e+09
  8.787574e+00    1.690341e+09
  8.791650e+00    1.691164e+09
  8.795726e+00    1.684966e+09
  8.799803e+00    1.681474e+09
  8.803879e+00    1.677399e+09
  8.807955e+00    1.674826e+09
  8.812032e+00    1.676809e+09
  8.816108e+00    1.678683e+09
  8.820184e+00    1.685889e+09
  8.824260e+00    1.686671e+09
  8.828337e+00    1.687203e+09
  8.832413e+00    1.684392e+09
  8.836489e+00    1.687466e+09
  8.840565e+00    1.687115e+09
  8.844642e+00    1.684321e+09
  8.848718e+00    1.678651e+09
  8.852794e+00    1.677554e+09
  8.856870e+00    1.677313e+09
  8.860947e+00    1.677518e+09
  8.865023e+00    1.679837e+09
  8.869099e+00    1.679400e+09
  8.873176e+00    1.677267e+09
  8.877252e+00    1.673072e+09
  8.881328e+00    1.673614e+09
  8.885404e+00    1.672181e+09
  8.889481e+00    1.671524e+09
  8.893557e+00    1.672061e+09
  8.897633e+00    1.673974e+09
  8.901709e+00    1.673909e+09
  8.905786e+00    1.673298e+09
  8.909862e+00    1.672576e+09
  8.913938e+00    1.675664e+09
  8.918014e+00    1.678141e+09
  8.922091e+00    1.681259e+09
  8.926167e+00    1.680210e+09
  8.930243e+00    1.676312e+09
  8.934320e+00    1.675975e+09
  8.938396e+00    1.675201e+09
  8.942472e+00    1.677343e+09
  8.946548e+00    1.674791e+09
  8.950625e+00    1.673595e+09
  8.954701e+00    1.670992e+09
  8.958777e+00    1.670441e+09
  8.962853e+00    1.667425e+09
  8.966930e+00    1.668080e+09
  8.971006e+00    1.666627e+09
  8.975082e+00    1.667253e+09
  8.979158e+00    1.667167e+09
  8.983235e+00    1.666963e+09
  8.987311e+00    1.662261e+09
  8.991387e+00    1.661551e+09
  8.995464e+00    1.661403e+09
  8.999540e+00    1.664221e+09
  9.003616e+00    1.667467e+09
  9.007692e+00    1.668039e+09
  9.011769e+00    1.665300e+09
  9.015845e+00    1.656608e+09
  9.019921e+00    1.654180e+09
  9.023997e+00    1.654169e+09
  9.028074e+00    1.654879e+09
  9.032150e+00    1.658727e+09
  9.036226e+00    1.659534e+09
  9.040302e+00    1.658905e+09
  9.044379e+00    1.655179e+09
  9.048455e+00    1.657344e+09
  9.052531e+00    1.659582e+09
  9.056607e+00    1.660638e+09
  9.060684e+00    1.658430e+09
  9.064760e+00    1.654644e+09
  9.068836e+00    1.652428e+09
  9.072913e+00    1.653406e+09
  9.076989e+00    1.653028e+09
  9.081065e+00    1.652113e+09
  9.085141e+00    1.646827e+09
  9.089218e+00    1.643829e+09
  9.093294e+00    1.640590e+09
  9.097370e+00    1.643885e+09
  9.101446e+00    1.647094e+09
  9.105523e+00    1.651107e+09
  9.109599e+00    1.649827e+09
  9.113675e+00    1.647828e+09
  9.117751e+00    1.643202e+09
  9.121828e+00    1.645551e+09
  9.125904e+00    1.649100e+09
  9.129980e+00    1.647944e+09
  9.134057e+00    1.645277e+09
  9.138133e+00    1.646299e+09
  9.142209e+00    1.650326e+09
  9.146285e+00    1.643636e+09
  9.150362e+00    1.632129e+09
  9.154438e+00    1.625441e+09
  9.158514e+00    1.623516e+09
  9.162590e+00    1.623256e+09
  9.166667e+00    1.621187e+09
  9.170743e+00    1.619516e+09
  9.174819e+00    1.621751e+09
  9.178895e+00    1.624153e+09
  9.182972e+00    1.624590e+09
  9.187048e+00    1.622718e+09
  9.191124e+00    1.619136e+09
  9.195201e+00    1.614852e+09
  9.199277e+00    1.615040e+09
  9.203353e+00    1.615030e+09
  9.207429e+00    1.613028e+09
  9.211506e+00    1.613135e+09
  9.215582e+00    1.615324e+09
  9.219658e+00    1.617110e+09
  9.223734e+00    1.616682e+09
  9.227811e+00    1.615924e+09
  9.231887e+00    1.618334e+09
  9.235963e+00    1.615177e+09
  9.240039e+00    1.615369e+09
  9.244116e+00    1.616809e+09
  9.248192e+00    1.616610e+09
  9.252268e+00    1.616888e+09
  9.256345e+00    1.614238e+09
  9.260421e+00    1.615516e+09
  9.264497e+00    1.610435e+09
  9.268573e+00    1.607598e+09
  9.272650e+00    1.606213e+09
  9.276726e+00    1.608210e+09
  9.280802e+00    1.605433e+09
  9.284878e+00    1.605164e+09
  9.288955e+00    1.604831e+09
  9.293031e+00    1.609750e+09
  9.297107e+00    1.606211e+09
  9.301183e+00    1.606296e+09
  9.305260e+00    1.607851e+09
  9.309336e+00    1.609170e+09
  9.313412e+00    1.605304e+09
  9.317488e+00    1.599611e+09
  9.321565e+00    1.600833e+09
  9.325641e+00    1.605720e+09
  9.329717e+00    1.606787e+09
  9.333794e+00    1.607554e+09
  9.337870e+00    1.604765e+09
  9.341946e+00    1.606045e+09
  9.346022e+00    1.601942e+09
  9.350099e+00    1.599849e+09
  9.354175e+00    1.600431e+09
  9.358251e+00    1.603986e+09
  9.362327e+00    1.602735e+09
  9.366404e+00    1.603722e+09
  9.370480e+00    1.602935e+09
  9.374556e+00    1.604509e+09
  9.378632e+00    1.602394e+09
  9.382709e+00    1.600667e+09
  9.386785e+00    1.598516e+09
  9.390861e+00    1.597406e+09
  9.394938e+00    1.596158e+09
  9.399014e+00    1.597324e+09
  9.403090e+00    1.598275e+09
  9.407166e+00    1.602916e+09
  9.411243e+00    1.603946e+09
  9.415319e+00    1.604479e+09
  9.419395e+00    1.601764e+09
  9.423471e+00    1.603519e+09
  9.427548e+00    1.601740e+09
  9.431624e+00    1.600578e+09
  9.435700e+00    1.599617e+09
  9.439776e+00    1.600635e+09
  9.443853e+00    1.598702e+09
  9.447929e+00    1.596297e+09
  9.452005e+00    1.594319e+09
  9.456082e+00    1.595458e+09
  9.460158e+00    1.597816e+09
  9.464234e+00    1.600429e+09
  9.468310e+00    1.600424e+09
  9.472387e+00    1.596971e+09
  9.476463e+00    1.592610e+09
  9.480539e+00    1.590663e+09
  9.484615e+00    1.592649e+09
  9.488692e+00    1.597190e+09
  9.492768e+00    1.597399e+09
  9.496844e+00    1.595400e+09
  9.500920e+00    1.592935e+09
  9.504997e+00    1.593280e+09
  9.509073e+00    1.593837e+09
  9.513149e+00    1.595276e+09
  9.517226e+00    1.596040e+09
  9.521302e+00    1.594918e+09
  9.525378e+00    1.590770e+09
  9.529454e+00    1.589702e+09
  9.533531e+00    1.589159e+09
  9.537607e+00    1.588575e+09
  9.541683e+00    1.585955e+09
  9.545759e+00    1.589100e+09
  9.549836e+00    1.586520e+09
  9.553912e+00    1.587684e+09
  9.557988e+00    1.590557e+09
  9.562064e+00    1.595973e+09
  9.566141e+00    1.592407e+09
  9.570217e+00    1.587564e+09
  9.574293e+00    1.584172e+09
  9.578369e+00    1.583746e+09
  9.582446e+00    1.580103e+09
  9.586522e+00    1.580466e+09
  9.590598e+00    1.582711e+09
  9.594675e+00    1.584565e+09
  9.598751e+00    1.585607e+09
  9.602827e+00    1.585895e+09
  9.606903e+00    1.584771e+09
  9.610980e+00    1.582245e+09
  9.615056e+00    1.578192e+09
  9.619132e+00    1.578000e+09
  9.623208e+00    1.578761e+09
  9.627285e+00    1.578186e+09
  9.631361e+00    1.576410e+09
  9.635437e+00    1.576109e+09
  9.639513e+00    1.576939e+09
  9.643590e+00    1.574856e+09
  9.647666e+00    1.570233e+09
  9.651742e+00    1.570801e+09
  9.655819e+00    1.570414e+09
  9.659895e+00    1.569109e+09
  9.663971e+00    1.567048e+09
  9.668047e+00    1.566890e+09
  9.672124e+00    1.563479e+09
  9.676200e+00    1.558764e+09
  9.680276e+00    1.556242e+09
  9.684352e+00    1.557390e+09
  9.688429e+00    1.557867e+09
  9.692505e+00    1.558420e+09
  9.696581e+00    1.557045e+09
  9.700657e+00    1.556529e+09
  9.704734e+00    1.556310e+09
  9.708810e+00    1.555977e+09
  9.712886e+00    1.555654e+09
  9.716963e+00    1.553449e+09
  9.721039e+00    1.556214e+09
  9.725115e+00    1.555156e+09
  9.729191e+00    1.557698e+09
  9.733268e+00    1.554495e+09
  9.737344e+00    1.554459e+09
  9.741420e+00    1.553625e+09
  9.745496e+00    1.556252e+09
  9.749573e+00    1.558010e+09
  9.753649e+00    1.555498e+09
  9.757725e+00    1.555102e+09
  9.761801e+00    1.553024e+09
  9.765878e+00    1.550014e+09
  9.769954e+00    1.551850e+09
  9.774030e+00    1.550834e+09
  9.778107e+00    1.555655e+09
  9.782183e+00    1.553559e+09
  9.786259e+00    1.555415e+09
  9.790335e+00    1.552082e+09
  9.794412e+00    1.552295e+09
  9.798488e+00    1.550892e+09
  9.802564e+00    1.551623e+09
  9.806640e+00    1.550512e+09
  9.810717e+00    1.550818e+09
  9.814793e+00    1.549013e+09
  9.818869e+00    1.546146e+09
  9.822945e+00    1.545355e+09
  9.827022e+00    1.546208e+09
  9.831098e+00    1.547773e+09
  9.835174e+00    1.546490e+09
  9.839250e+00    1.546316e+09
  9.843327e+00    1.543302e+09
  9.847403e+00    1.544955e+09
  9.851479e+00    1.543615e+09
  9.855556e+00    1.545714e+09
  9.859632e+00    1.544061e+09
  9.863708e+00    1.547457e+09
  9.867784e+00    1.546945e+09
  9.871861e+00    1.549793e+09
  9.875937e+00    1.548748e+09
  9.880013e+00    1.547584e+09
  9.884089e+00    1.546615e+09
  9.888166e+00    1.545164e+09
  9.892242e+00    1.546542e+09
  9.896318e+00    1.546467e+09
  9.900394e+00    1.546809e+09
  9.904471e+00    1.546063e+09
  9.908547e+00    1.541882e+09
  9.912623e+00    1.538364e+09
  9.916700e+00    1.538126e+09
